Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
DE1 2 OCGT,13,311.1,311.07296174804634,1.5077446203223636e-7,0.02703840272816338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 2 biomass,13,72.7,4.780475327061231e-6,0.0,72.69999521952468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 2 coal,13,4156.569991476552,4156.569497108659,0.0,0.0004943678932889384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 2 onwind,13,1733.185567,4.6827954969516286e-8,3.836521254889194e-6,1733.1855707896934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 2 ror,13,101.248,4.7025810826624167e-7,0.0,101.24799952974189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 2 solar,13,1424.3827593699991,8.193689277738079e-8,3.7667150159579386e-7,1424.3827596647338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 3 CCGT,14,942.0,930.9728642180539,1.8779254903849314e-6,11.02713765987151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 3 OCGT,14,466.3,466.2808742679057,1.8459659210931315e-7,0.01912591669089858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 3 biomass,14,119.0,5.13253208124883e-6,0.0,118.99999486746792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 3 coal,14,645.3558695942221,645.3553997599506,0.0,0.0004698342714881676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 3 lignite,14,3080.869328201697,3080.868922958646,0.0,0.0004052430511158889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 3 oil,14,669.0,668.995362527612,0.0,0.004637472388102637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 3 onwind,14,4383.1955,5.514122244578909e-8,9.13115279681039e-6,4383.195509076012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 3 ror,14,0.47,6.876868760391002e-8,0.0,0.46999993123131234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 3 solar,14,3256.387282,7.998664079510839e-8,1.8511987618194614e-6,3256.387283771212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 4 CCGT,15,2640.9,0.00022769268445993414,5.8054064619308343e-8,2640.89977236537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 4 OCGT,15,325.04,1.993591029746365e-6,1.7243229007646111e-6,325.0399997307319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 4 biomass,15,43.23,4.152390691172898e-6,0.0,43.22999584760931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 4 coal,15,896.5051065565033,896.5046264751851,0.0,0.00048008131814381017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 4 nuclear,15,1410.0,3.323781343650655e-6,0.0,1409.9999966762186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 4 oil,15,1330.6,1330.5928901700859,0.0,0.007109829914142551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 4 onwind,15,351.60679,1.6167382519386924e-7,6.306523434476049e-8,351.6067899013914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 4 ror,15,629.2682,3.6456549761070676e-8,0.0,629.2681999635435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 4 solar,15,3371.9133609999985,6.666341754403504e-8,18245.09519758208,21617.008558515412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
