Line,New_Trans_Capacity,Cost_Trans_Capacity,Line_Max_Flow_MW,bus0,bus0_x,bus0_y,bus1,bus1_x,bus1_y
128,1.0595543e-06,9.844932e-09,1587.090917,IT1 3,12.8495571,45.90608157,IT1 9,10.87104938,45.6311042
129,2004.175,23.680065,3566.015485,IT1 4,12.355585,42.02585706,IT1 6,14.45419306,41.166062
130,4417.9335,59.603867,3566.015485,IT1 6,14.45419306,41.166062,IT1 7,17.06463909,40.63484909
131,1973.4094,143.29126,400.0,ES4 0,2.7388916,39.6729018,ES1 1,-0.498247314,40.7899949
132,3.8124473e-07,5.148607e-08,1000.0,IT1 4,12.355585,42.02585706,IT3 0,8.7459755,39.9681955
133,5.4884164e-07,1.3344084e-08,2000.0,FR1 6,1.729674829,43.51121311,ES1 4,1.532231515,41.6937861
134,10000.0,321.14584,2000.0,GB0 7,0.657501167,51.52831217,FR1 3,2.424028616,50.53222179
135,4.934443e-07,1.6549697e-08,2501.0,GB0 5,-3.699947108,55.75794503,GB5 0,-6.097540943,54.66877875
136,1.9586577e-06,6.135942e-08,250.0,GB0 5,-3.699947108,55.75794503,GB5 0,-6.097540943,54.66877875
137,0.000115177784,9.254045e-06,0.0,ES1 6,-2.896801354,42.76489618,FR1 11,-0.147786872,45.53878517
138,0.0019777854,0.0001321429,0.0,FR1 14,0.590475004,48.90181715,GB0 8,-1.438350688,51.27572538
139,0.00019883534,8.0948685e-06,0.0,DE1 14,11.75030038,51.22456746,DE1 4,11.39973609,48.35883243
140,0.00040612622,1.2241094e-05,0.0,DE1 16,7.383087925,52.70033778,DE1 8,6.782045751,51.15711695
141,7948.2703,486.0778,0.0,GB0 6,-3.314649048,51.51069342,FR1 2,-1.259489523,47.53739283
142,0.00037068713,1.7031829e-05,0.0,DE1 5,9.656115621,53.77222271,DE1 0,8.585665972,49.23105928
143,2459.555,159.8753,0.0,GB0 8,-1.438350688,51.27572538,FR1 14,0.590475004,48.90181715
144,0.00036378435,1.0610792e-05,0.0,DE1 8,6.782045751,51.15711695,DE1 0,8.585665972,49.23105928
145,10000.0,433.71515,0.0,GB0 7,0.657501167,51.52831217,FR1 3,2.424028616,50.53222179
146,5176.68,646.3469,0.0,GB0 7,0.657501167,51.52831217,DE1 10,8.442956595,53.18344976
147,2229.8689999999997,18.620771,300.0,IT3 0,8.7459755,39.9681955,IT1 10,10.77633958,43.87238188
