Resource,Zone,StartCap,RetCap,NewCap,EndCap
OCGT-H2_17.0,17.0,0,2.6696832446296568e-8,6.831897325100096e-5,6.829227641855466e-5
CCGT-H2_18.0,18.0,0,2.2823087666524346e-8,0.0002443813198230887,0.0002443584967354222
OCGT-H2_18.0,18.0,0,2.6697561909040978e-8,7.453911402030367e-5,7.451241645839463e-5
CCGT-H2_19.0,19.0,0,2.2839208765142997e-8,0.0008397271755157619,0.0008397043363069968
OCGT-H2_19.0,19.0,0,2.6733173132385735e-8,8.093991251477241e-5,8.091317934164002e-5
CCGT-H2_20.0,20.0,0,2.2844059348765133e-8,0.0003094115708879626,0.00030938872682861386
OCGT-H2_20.0,20.0,0,2.674752561226492e-8,7.90603709104634e-5,7.903362338485113e-5
CCGT-H2_21.0,21.0,0,2.283571919408299e-8,6.346473149678627e-5,6.344189577759219e-5
OCGT-H2_21.0,21.0,0,2.6701163547981336e-8,6.753670605129828e-5,6.75100048877503e-5
CCGT-H2_22.0,22.0,0,2.2812811349628615e-8,5.8112041114277986e-5,5.808922830292836e-5
OCGT-H2_22.0,22.0,0,2.6633456109311217e-8,6.829668753725476e-5,6.827005408114545e-5
CCGT-H2_23.0,23.0,0,2.283328025101491e-8,5.439537840587336e-5,5.437254512562234e-5
OCGT-H2_23.0,23.0,0,2.6689930066224735e-8,6.446195532784303e-5,6.443526539777681e-5
CCGT-H2_24.0,24.0,0,2.2815460306741217e-8,5.630052625814813e-5,5.6277710797841386e-5
OCGT-H2_24.0,24.0,0,2.6654824626231558e-8,6.81885360060384e-5,6.816188118141217e-5
CCGT-H2_25.0,25.0,0,2.2818629694443692e-8,5.773797008343986e-5,5.771515145374542e-5
OCGT-H2_25.0,25.0,0,2.6645845168955478e-8,6.73410822495143e-5,6.731443640434535e-5
CCGT-H2_26.0,26.0,0,2.2832140389013384e-8,5.474328553544194e-5,5.4720453395052925e-5
OCGT-H2_26.0,26.0,0,2.668786244530503e-8,6.500108043025359e-5,6.497439256780828e-5
CCGT-H2_27.0,27.0,0,2.2830328892447263e-8,6.450843630725881e-5,6.448560597836637e-5
OCGT-H2_27.0,27.0,0,2.6682552957764593e-8,6.619630939478834e-5,6.616962684183058e-5
CCGT-H2_28.0,28.0,0,2.282857872034494e-8,5.6289418170020207e-5,5.626658959129986e-5
OCGT-H2_28.0,28.0,0,2.6679521527989015e-8,6.481712006757491e-5,6.479044054604693e-5
CCGT-H2_29.0,29.0,0,2.2839069729029077e-8,5.321561873072637e-5,5.319277966099734e-5
OCGT-H2_29.0,29.0,0,2.669482568871019e-8,6.30196268119158e-5,6.299293198622708e-5
CCGT-H2_30.0,30.0,0,2.282242998240441e-8,6.78673487786492e-5,6.78445263486668e-5
OCGT-H2_30.0,30.0,0,2.6679683625857173e-8,7.153662797934401e-5,7.150994829571815e-5
CCGT-H2_31.0,31.0,0,2.2840978870945394e-8,8.936716294809505e-5,8.934432196922411e-5
OCGT-H2_31.0,31.0,0,2.671004963653238e-8,7.02480987321282e-5,7.022138868249166e-5
CCGT-H2_32.0,32.0,0,2.2819790872284837e-8,8.330260760581763e-5,8.327978781494535e-5
OCGT-H2_32.0,32.0,0,2.664242677801936e-8,6.789839439650731e-5,6.787175196972928e-5
CCGT-H2_33.0,33.0,0,2.2857784867563738e-8,0.004171384203759728,0.004171361345974861
OCGT-H2_33.0,33.0,0,2.688389953766591e-8,8.769410181367392e-5,8.766721791413625e-5
CCGT-H2_34.0,34.0,0,2.2836262631217424e-8,8.711275866115307e-5,8.708992239852185e-5
OCGT-H2_34.0,34.0,0,2.6695708451034426e-8,7.120882841887586e-5,7.118213271042483e-5
