Resource,Zone,StartCap,RetCap,NewCap,EndCap
CCGT-H2_37.0,37.0,0,2.1323550436045052e-8,35.9404804786452,35.94048045732165
OCGT-H2_37.0,37.0,0,2.5210593705494432e-8,6.833991134690615e-5,6.831470075320066e-5
CCGT-H2_38.0,38.0,0,2.1326298616457335e-8,0.00015837388056768643,0.00015835255426906996
OCGT-H2_38.0,38.0,0,2.5215205765838212e-8,5.584304988228449e-5,5.581783467651865e-5
CCGT-H2_39.0,39.0,0,2.132849381044658e-8,8.108620487795983e-5,8.106487638414938e-5
OCGT-H2_39.0,39.0,0,2.5215967539880664e-8,5.2070443237565785e-5,5.2045227270025906e-5
CCGT-H2_40.0,40.0,0,2.1325719374000388e-8,0.00014764534841321303,0.00014762402269383903
OCGT-H2_40.0,40.0,0,2.521486714735709e-8,5.408273110170556e-5,5.40575162345582e-5
CCGT-H2_41.0,41.0,0,2.1330999628143034e-8,5.747714140500551e-5,5.7455810405377365e-5
OCGT-H2_41.0,41.0,0,2.5216844251845232e-8,5.068857265860068e-5,5.0663355814348836e-5
CCGT-H2_42.0,42.0,0,2.132606039173764e-8,0.00012918127737190086,0.00012915995131150912
OCGT-H2_42.0,42.0,0,2.521465255861794e-8,5.587160960462402e-5,5.58463949520654e-5
CCGT-H2_43.0,43.0,0,2.131917211222982e-8,0.01293669666415462,0.012936675344982508
OCGT-H2_43.0,43.0,0,2.52098557740318e-8,6.780447735448804e-5,6.7779267498714e-5
CCGT-H2_44.0,44.0,0,2.1324030472012084e-8,0.00025290539279896246,0.00025288406876849045
OCGT-H2_44.0,44.0,0,2.5213301505715213e-8,5.732345007171469e-5,5.7298236770208975e-5
CCGT-H2_45.0,45.0,0,2.1331465402487802e-8,5.426420763250322e-5,5.424287616710073e-5
OCGT-H2_45.0,45.0,0,2.52171193207609e-8,4.989140326727176e-5,4.9866186147951e-5
CCGT-H2_46.0,46.0,0,2.133180692855045e-8,5.444992576445363e-5,5.442859395752508e-5
OCGT-H2_46.0,46.0,0,2.5217447245482583e-8,5.062437748459509e-5,5.0599160037349605e-5
CCGT-H2_47.0,47.0,0,2.1324136107398745e-8,0.00022386024061129566,0.00022383891647518827
OCGT-H2_47.0,47.0,0,2.521337940637724e-8,5.7129957839638105e-5,5.710474446023173e-5
CCGT-H2_48.0,48.0,0,2.1331856341346697e-8,5.519154381127093e-5,5.517021195492958e-5
OCGT-H2_48.0,48.0,0,2.521755779380467e-8,5.0659861417765634e-5,5.063464385997183e-5
CCGT-H2_49.0,49.0,0,2.13302290046732e-8,5.4741814769021867e-5,5.472048454001719e-5
OCGT-H2_49.0,49.0,0,2.521572361381838e-8,5.044264308996814e-5,5.041742736635432e-5
CCGT-H2_50.0,50.0,0,2.1324045512830795e-8,0.0002528442885651075,0.0002528229645195947
OCGT-H2_50.0,50.0,0,2.5213576251336527e-8,5.759259794739976e-5,5.756738437114842e-5
CCGT-H2_51.0,51.0,0,2.1319942727304072e-8,186.03074421258466,186.03074419126472
OCGT-H2_51.0,51.0,0,2.5210506319711833e-8,6.660255472724608e-5,6.657734422092638e-5
CCGT-H2_52.0,52.0,0,2.1324401297747342e-8,0.00022902353805656826,0.00022900221365527052
OCGT-H2_52.0,52.0,0,2.5213866225368803e-8,5.689302117774846e-5,5.686780731152309e-5
CCGT-H2_53.0,53.0,0,2.1327754249502692e-8,7.201932623803046e-5,7.199799848378096e-5
OCGT-H2_53.0,53.0,0,2.521429199626169e-8,5.27138079849364e-5,5.2688593692940134e-5
CCGT-H2_54.0,54.0,0,2.132481975009884e-8,8.476338191447487e-5,8.474205709472478e-5
OCGT-H2_54.0,54.0,0,2.521139105643587e-8,5.477409016432962e-5,5.474887877327318e-5
CCGT-H2_55.0,55.0,0,2.1328509649702882e-8,7.404024114902356e-5,7.401891263937386e-5
OCGT-H2_55.0,55.0,0,2.521484252757677e-8,5.3883658412170697e-5,5.385844356964312e-5
CCGT-H2_56.0,56.0,0,2.132467075567062e-8,0.0001882854426069617,0.00018826411793620602
OCGT-H2_56.0,56.0,0,2.5213135390953346e-8,5.585528009321238e-5,5.583006695782143e-5
CCGT-H2_57.0,57.0,0,2.1320656562946285e-8,123.95592741010239,123.95592738878173
OCGT-H2_57.0,57.0,0,2.521071890579746e-8,6.660728932734882e-5,6.658207860844302e-5
CCGT-H2_58.0,58.0,0,2.1325843979064193e-8,0.0001085008058982437,0.00010847948005426463
OCGT-H2_58.0,58.0,0,2.5212875892017347e-8,5.660044673910784e-5,5.657523386321582e-5
CCGT-H2_59.0,59.0,0,2.132688678426845e-8,8.645609441579178e-5,8.64347675290075e-5
OCGT-H2_59.0,59.0,0,2.521420396416765e-8,5.340712040870656e-5,5.3381906204742386e-5
CCGT-H2_60.0,60.0,0,2.1322822162448728e-8,0.0003609440777895792,0.0003609227549674168
OCGT-H2_60.0,60.0,0,2.5212048951750763e-8,5.8114764188989154e-5,5.8089552140037405e-5
CCGT-H2_61.0,61.0,0,2.13243538412708e-8,0.0002343705749206767,0.00023434925056683544
OCGT-H2_61.0,61.0,0,2.5213611331210186e-8,5.7098657704962176e-5,5.707344409363096e-5
CCGT-H2_62.0,62.0,0,2.131998511096264e-8,37.65161403794747,37.651614016627484
OCGT-H2_62.0,62.0,0,2.521024646549465e-8,6.598155041905763e-5,6.595634017259214e-5
CCGT-H2_63.0,63.0,0,2.132681431519949e-8,8.344238527096157e-5,8.342105845664637e-5
OCGT-H2_63.0,63.0,0,2.5213933490744346e-8,5.401510275677461e-5,5.398988882328387e-5
CCGT-H2_64.0,64.0,0,2.1329879891081887e-8,4.571231683044249e-5,4.569098695055141e-5
OCGT-H2_64.0,64.0,0,2.521437440050729e-8,4.744294140064762e-5,4.741772702624711e-5
CCGT-H2_65.0,65.0,0,2.132884377812987e-8,0.00010753973635036831,0.00010751840750659018
OCGT-H2_65.0,65.0,0,2.521645800134964e-8,5.7879325154450076e-5,5.7854108696448725e-5
CCGT-H2_66.0,66.0,0,2.1331189170384742e-8,7.364511115365105e-5,7.362377996448067e-5
OCGT-H2_66.0,66.0,0,2.5218285265638247e-8,5.085935620363727e-5,5.083413791837163e-5
CCGT-H2_67.0,67.0,0,2.133225962166026e-8,5.635944084534197e-5,5.6338108585720305e-5
OCGT-H2_67.0,67.0,0,2.521820130153571e-8,4.946691998525176e-5,4.9441701783950223e-5
CCGT-H2_68.0,68.0,0,2.133332883496626e-8,4.7094123203498774e-5,4.707278987466381e-5
OCGT-H2_68.0,68.0,0,2.5218239242332104e-8,4.883569231981727e-5,4.8810474080574936e-5
CCGT-H2_69.0,69.0,0,2.1331486855382734e-8,6.18656774337824e-5,6.184434594692702e-5
OCGT-H2_69.0,69.0,0,2.5217998859790144e-8,5.019322340619427e-5,5.0168005407334484e-5
CCGT-H2_70.0,70.0,0,2.133294772247328e-8,5.196758827749672e-5,5.194625532977425e-5
OCGT-H2_70.0,70.0,0,2.521839690365979e-8,4.898693938507818e-5,4.8961720988174526e-5
CCGT-H2_71.0,71.0,0,2.133077311827231e-8,6.219512537297799e-5,6.217379459985971e-5
OCGT-H2_71.0,71.0,0,2.5217136263789013e-8,5.0041781212774447e-5,5.0016564076510656e-5
CCGT-H2_72.0,72.0,0,2.133481749609429e-8,4.459526853560392e-5,4.4573933718107825e-5
OCGT-H2_72.0,72.0,0,2.521851005584744e-8,4.667021100584453e-5,4.664499249578868e-5
CCGT-H2_73.0,73.0,0,2.133090035979701e-8,4.344263616369025e-5,4.342130526333045e-5
OCGT-H2_73.0,73.0,0,2.521582307384547e-8,4.525876551373416e-5,4.523354969066032e-5
CCGT-H2_74.0,74.0,0,2.1327743748914025e-8,5.536722720969147e-5,5.534589946594256e-5
OCGT-H2_74.0,74.0,0,2.5212018376089656e-8,5.2213028075102217e-5,5.218781605672613e-5
CCGT-H2_75.0,75.0,0,2.1330399926785084e-8,8.286487360280687e-5,8.284354320288009e-5
OCGT-H2_75.0,75.0,0,2.5217649972765497e-8,5.3053824904701345e-5,5.302860725472858e-5
CCGT-H2_76.0,76.0,0,2.1328975494478234e-8,4.815144102850151e-5,4.8130112053007025e-5
OCGT-H2_76.0,76.0,0,2.521467526189791e-8,4.946681275779172e-5,4.944159808252983e-5
Total,n/a,0,3.537205000876784e-6,1434.5744925116994,1434.574488974494
