Line,New_Trans_Capacity,Cost_Trans_Capacity,Line_Max_Flow_MW,bus0,bus0_x,bus0_y,bus1,bus1_x,bus1_y
84,3.2127647999999997e-07,2.7770073e-09,19822.17287,FR1 15,3.785280059,47.87312765,FR1 7,2.412112342,48.81161936
85,1195.2567000000001,19.594118,1195.257268,FR1 16,4.896736931,46.04814359,FR1 17,7.098681163,48.02632462
86,5.8166505e-07,8.844531e-09,796.8381785,FR1 16,4.896736931,46.04814359,FR1 18,3.784670783,43.88377687
87,5551.5226999999995,83.569725,5551.525491,FR1 16,4.896736931,46.04814359,FR1 9,5.073192987,43.77171846
88,2.193867e-05,1.6312498e-07,7138.616409,FR1 17,7.098681163,48.02632462,FR1 4,5.960518626,48.861879
89,2.6560976e-06,2.6862773e-08,4369.439103,FR1 18,3.784670783,43.88377687,FR1 6,1.729674829,43.51121311
90,618.459,3.8234253,4369.439103,FR1 18,3.784670783,43.88377687,FR1 9,5.073192987,43.77171846
91,7537.0355,85.628006,7537.035498,FR1 3,2.424028616,50.53222179,FR1 7,2.412112342,48.81161936
92,838.9782,4.850239,6348.36367,FR1 5,6.28574034,43.77942318,FR1 9,5.073192987,43.77171846
93,398.41908,4.603415,398.4190892,FR1 5,6.28574034,43.77942318,IT1 5,7.804870669,45.15309588
94,2.6813893e-06,2.7712806e-08,3174.181835,FR1 6,1.729674829,43.51121311,FR1 8,-0.428850811,43.53302298
95,2596.0703,22.569231,3859.067542,GB0 0,-1.911525561,52.46122491,GB0 1,-0.47201781,53.45202885
96,2192.3344,15.882551,4754.687313,GB0 0,-1.911525561,52.46122491,GB0 4,-2.583252,53.481137
97,7.341277e-07,6.2266676e-09,2377.343656,GB0 0,-1.911525561,52.46122491,GB0 6,-3.314649048,51.51069342
98,1.413989e-05,1.1399335e-07,7132.030969,GB0 0,-1.911525561,52.46122491,GB0 8,-1.438350688,51.27572538
99,6.369789e-07,7.0630377e-09,1481.723886,GB0 0,-1.911525561,52.46122491,GB0 9,-1.457966915,54.11853474
100,2965.7693,36.08789,4754.687313,GB0 1,-0.47201781,53.45202885,GB0 3,-0.246946057,51.61425295
101,8.2728485e-07,1.1159161e-08,4754.687313,GB0 1,-0.47201781,53.45202885,GB0 7,0.657501167,51.52831217
102,5.2015623e-06,3.0401075e-08,10250.23657,GB0 1,-0.47201781,53.45202885,GB0 9,-1.457966915,54.11853474
103,8.494361999999999e-06,4.9492254e-08,4754.687313,GB0 10,-3.893280333,53.07477867,GB0 4,-2.583252,53.481137
104,4121.245400000001,26.64288,9509.374626,GB0 11,-4.315338333,50.75944683,GB0 6,-3.314649048,51.51069342
105,7.5825446e-07,6.477471e-09,1481.723886,GB0 12,-4.583752346,56.63473439,GB0 2,-2.523868924,57.27694489
106,3841.6872,25.498755,8165.944969,GB0 12,-4.583752346,56.63473439,GB0 5,-3.699947108,55.75794503
107,8.378154e-05,9.1371555e-07,2963.447771,GB0 2,-2.523868924,57.27694489,GB0 5,-3.699947108,55.75794503
108,3.4006744e-06,1.27691475e-08,19311.80131,GB0 3,-0.246946057,51.61425295,GB0 7,0.657501167,51.52831217
109,3.2269086999999998e-06,1.7387887e-08,9509.374626,GB0 3,-0.246946057,51.61425295,GB0 8,-1.438350688,51.27572538
110,2377.3434,37.151394,2377.343656,GB0 4,-2.583252,53.481137,GB0 5,-3.699947108,55.75794503
111,6.74753e-06,4.1025693e-08,6684.221084,GB0 4,-2.583252,53.481137,GB0 9,-1.457966915,54.11853474
112,3859.0674,53.116734,3859.067542,GB0 5,-3.699947108,55.75794503,GB0 9,-1.457966915,54.11853474
113,5.904437500000001e-07,4.6551962e-09,8613.754855,GB0 6,-3.314649048,51.51069342,GB0 8,-1.438350688,51.27572538
114,1.7170211999999999e-06,2.8869515e-08,2377.343656,IT1 0,16.31927489,39.05643656,IT1 6,14.45419306,41.166062
115,1188.6718,13.177273,1188.671828,IT1 0,16.31927489,39.05643656,IT1 7,17.06463909,40.63484909
116,860.1886,11.769133,2377.343656,IT1 0,16.31927489,39.05643656,IT1 8,14.36385163,37.66246138
117,8.784337e-06,1.04294244e-07,5551.525491,IT1 1,9.23055636,45.29415845,IT1 10,10.77633958,43.87238188
118,2.316074e-06,1.5506984e-08,10312.79824,IT1 1,9.23055636,45.29415845,IT1 5,7.804870669,45.15309588
119,4.8004334e-06,3.800075e-08,6348.36367,IT1 1,9.23055636,45.29415845,IT1 9,10.87104938,45.6311042
120,4.5929387e-05,3.6690327e-07,3566.015485,IT1 10,10.77633958,43.87238188,IT1 11,12.06354071,44.65601435
121,3338.2583,48.016094,3964.434574,IT1 10,10.77633958,43.87238188,IT1 4,12.355585,42.02585706
122,1.1716690000000001e-06,1.361601e-08,1985.510007,IT1 10,10.77633958,43.87238188,IT1 9,10.87104938,45.6311042
123,1188.6709,18.25072,1188.671828,IT1 11,12.06354071,44.65601435,IT1 2,13.57610536,42.60439245
124,1.9210132e-07,1.7338315e-09,5949.944581,IT1 11,12.06354071,44.65601435,IT1 3,12.8495571,45.90608157
125,3.9404493999999997e-07,3.3503569e-09,2775.762746,IT1 11,12.06354071,44.65601435,IT1 9,10.87104938,45.6311042
126,1.0932195e-05,7.7381344e-08,1587.090917,IT1 2,13.57610536,42.60439245,IT1 4,12.355585,42.02585706
127,1587.0899,16.556173,1587.090917,IT1 2,13.57610536,42.60439245,IT1 6,14.45419306,41.166062
128,2.4268020000000003e-06,2.2548821e-08,1587.090917,IT1 3,12.8495571,45.90608157,IT1 9,10.87104938,45.6311042
129,1434.0992999999999,16.94441,3566.015485,IT1 4,12.355585,42.02585706,IT1 6,14.45419306,41.166062
130,3566.0155,48.110348,3566.015485,IT1 6,14.45419306,41.166062,IT1 7,17.06463909,40.63484909
131,399.99998,29.044403,400.0,ES4 0,2.7388916,39.6729018,ES1 1,-0.498247314,40.7899949
132,1.9019649e-08,2.568552e-09,1000.0,IT1 4,12.355585,42.02585706,IT3 0,8.7459755,39.9681955
133,2000.0,48.62635,2000.0,FR1 6,1.729674829,43.51121311,ES1 4,1.532231515,41.6937861
134,2000.0,64.22917,2000.0,GB0 7,0.657501167,51.52831217,FR1 3,2.424028616,50.53222179
135,1.2193387000000001e-06,4.0895568e-08,2501.0,GB0 5,-3.699947108,55.75794503,GB5 0,-6.097540943,54.66877875
136,1.0410798e-06,3.2614203e-08,250.0,GB0 5,-3.699947108,55.75794503,GB5 0,-6.097540943,54.66877875
137,875.4893500000001,70.34184,0.0,ES1 6,-2.896801354,42.76489618,FR1 11,-0.147786872,45.53878517
138,5000.0,334.06784,0.0,FR1 14,0.590475004,48.90181715,GB0 8,-1.438350688,51.27572538
139,0.00018234259,7.4234254e-06,0.0,DE1 14,11.75030038,51.22456746,DE1 4,11.39973609,48.35883243
140,5000.0,150.70554,0.0,DE1 16,7.383087925,52.70033778,DE1 8,6.782045751,51.15711695
141,5000.0,305.77582,0.0,GB0 6,-3.314649048,51.51069342,FR1 2,-1.259489523,47.53739283
142,5000.0,229.7332,0.0,DE1 5,9.656115621,53.77222271,DE1 0,8.585665972,49.23105928
143,5000.0,325.0086,0.0,GB0 8,-1.438350688,51.27572538,FR1 14,0.590475004,48.90181715
144,0.00034484674,1.0058423e-05,0.0,DE1 8,6.782045751,51.15711695,DE1 0,8.585665972,49.23105928
145,5000.0,216.85757,0.0,GB0 7,0.657501167,51.52831217,FR1 3,2.424028616,50.53222179
146,5000.0,624.2871,0.0,GB0 7,0.657501167,51.52831217,DE1 10,8.442956595,53.18344976
147,299.99998,2.5051835,300.0,IT3 0,8.7459755,39.9681955,IT1 10,10.77633958,43.87238188
