Resource,Zone,StartCap,RetCap,NewCap,EndCap
CCGT-H2_52.0,52.0,0,1.957843716152822e-8,0.00022971636162851723,0.0002296967831913557
OCGT-H2_52.0,52.0,0,2.3199007839053646e-8,6.328905299213308e-5,6.326585398429403e-5
CCGT-H2_53.0,53.0,0,1.955010964529431e-8,6.145725470775581e-5,6.143770459811052e-5
OCGT-H2_53.0,53.0,0,2.3311586224959878e-8,5.6543881122754536e-5,5.652056953652958e-5
CCGT-H2_54.0,54.0,0,1.955257279959963e-8,0.00010207729405400077,0.00010205774148120117
OCGT-H2_54.0,54.0,0,2.3117086014403318e-8,5.839244152674139e-5,5.8369324440726986e-5
CCGT-H2_55.0,55.0,0,1.9546971671962586e-8,7.549885959837001e-5,7.547931262669805e-5
OCGT-H2_55.0,55.0,0,2.314957634020849e-8,5.6720909750420294e-5,5.6697760174080085e-5
CCGT-H2_56.0,56.0,0,1.9627946355476406e-8,0.00019871847521679242,0.00019869884727043694
OCGT-H2_56.0,56.0,0,2.3400275163058974e-8,6.125703518416058e-5,6.123363490899753e-5
CCGT-H2_57.0,57.0,0,1.9703569372557308e-8,86.34772382601464,86.34772380631108
OCGT-H2_57.0,57.0,0,2.344406349927406e-8,7.566583860705251e-5,7.564239454355323e-5
CCGT-H2_58.0,58.0,0,1.959800879009244e-8,0.00014883227462645087,0.00014881267661766078
OCGT-H2_58.0,58.0,0,2.327029626557097e-8,6.110208318684818e-5,6.10788128905826e-5
CCGT-H2_59.0,59.0,0,1.95780621267869e-8,9.085970543846321e-5,9.084012737633643e-5
OCGT-H2_59.0,59.0,0,2.3268753030208013e-8,5.8779337573624437e-5,5.875606882059423e-5
CCGT-H2_60.0,60.0,0,1.9664887078174184e-8,0.00037927239130260755,0.0003792527264155294
OCGT-H2_60.0,60.0,0,2.3432450248330455e-8,6.412270036838246e-5,6.409926791813413e-5
CCGT-H2_61.0,61.0,0,1.9609438699467226e-8,0.0001675526901828862,0.00016753308074418674
OCGT-H2_61.0,61.0,0,2.331482077847075e-8,6.273726333813838e-5,6.271394851735992e-5
CCGT-H2_62.0,62.0,0,1.9720123260762057e-8,57.471128066903255,57.47112804718313
OCGT-H2_62.0,62.0,0,2.3496203615400772e-8,7.399848517542655e-5,7.397498897181115e-5
CCGT-H2_63.0,63.0,0,1.9546096051600734e-8,7.498405207245945e-5,7.496450597640785e-5
OCGT-H2_63.0,63.0,0,2.3127510681105327e-8,5.715860372825504e-5,5.7135476217573934e-5
CCGT-H2_64.0,64.0,0,1.9500334719221906e-8,4.680734455295553e-5,4.678784421823631e-5
OCGT-H2_64.0,64.0,0,2.3471011276885928e-8,5.143986841128336e-5,5.1416397400006474e-5
CCGT-H2_65.0,65.0,0,1.9495325394574104e-8,0.0001057123098559972,0.00010569281453060262
OCGT-H2_65.0,65.0,0,2.3497567869978918e-8,5.9670966181283284e-5,5.9647468613413305e-5
CCGT-H2_66.0,66.0,0,1.950024528551297e-8,7.317275386730677e-5,7.315325362202125e-5
OCGT-H2_66.0,66.0,0,2.3499096387093834e-8,5.5620778286721345e-5,5.559727919033425e-5
CCGT-H2_67.0,67.0,0,1.9500865823628064e-8,5.7825844461139134e-5,5.7806343595315504e-5
OCGT-H2_67.0,67.0,0,2.3481940915003906e-8,5.286892315936154e-5,5.284544121844654e-5
CCGT-H2_68.0,68.0,0,1.949963853824656e-8,4.703574157136426e-5,4.701624193282601e-5
OCGT-H2_68.0,68.0,0,2.3484431278026867e-8,5.1944529277514546e-5,5.192104484623652e-5
CCGT-H2_69.0,69.0,0,1.9497232078790912e-8,5.978133869362608e-5,5.976184146154729e-5
OCGT-H2_69.0,69.0,0,2.3499384863886492e-8,5.413292309506797e-5,5.410942371020408e-5
CCGT-H2_70.0,70.0,0,1.9503414778336437e-8,4.895052196435658e-5,4.8931018549578245e-5
OCGT-H2_70.0,70.0,0,2.349689223708998e-8,5.2152261766478087e-5,5.2128764874241e-5
CCGT-H2_71.0,71.0,0,1.9497990622391578e-8,5.847669032208385e-5,5.845719233146146e-5
OCGT-H2_71.0,71.0,0,2.3378244338321007e-8,5.35318737271189e-5,5.350849548278058e-5
CCGT-H2_72.0,72.0,0,1.950233419883782e-8,4.454795570461589e-5,4.452845337041705e-5
OCGT-H2_72.0,72.0,0,2.3477303049833707e-8,4.936651635103061e-5,4.9343039047980776e-5
CCGT-H2_73.0,73.0,0,1.950067238339111e-8,4.369125479642723e-5,4.367175412404384e-5
OCGT-H2_73.0,73.0,0,2.347932175865305e-8,4.7823911842322155e-5,4.78004325205635e-5
CCGT-H2_74.0,74.0,0,1.9495867993671865e-8,5.714435662860938e-5,5.712486076061571e-5
OCGT-H2_74.0,74.0,0,2.3464531529977644e-8,6.62555750839686e-5,6.623211055243862e-5
CCGT-H2_75.0,75.0,0,1.949635412238029e-8,7.710219555734333e-5,7.708269920322095e-5
OCGT-H2_75.0,75.0,0,2.3474071287394208e-8,5.537086719672378e-5,5.534739312543638e-5
CCGT-H2_76.0,76.0,0,1.946311345731482e-8,4.8017872155338046e-5,4.799840904188073e-5
OCGT-H2_76.0,76.0,0,2.3383322591245854e-8,5.296167424058626e-5,5.293829091799501e-5
Total,n/a,0,3.2598769786484194e-6,291.2723272871885,291.2723240273116
