Time,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,Zone27,Zone28,Zone29,Zone30,Zone31,Zone32,Zone33,Zone34,Zone35,Zone36,Zone37,Zone38,Zone39,Zone40,Zone41,Zone42,Zone43,Zone44,Zone45,Zone46,Zone47,Zone48,Zone49,Zone50,Zone51,Zone52,Zone53,Zone54,Zone55,Zone56,Zone57,Zone58,Zone59,Zone60,Zone61,Zone62,Zone63,Zone64,Zone65,Zone66,Zone67,Zone68,Zone69,Zone70,Zone71,Zone72,Zone73,Zone74,Zone75,Zone76
426,0.06568359836340419,-0.00012486326313420606,1.407738004146543,0.05327650873339162,7.527678794894764,-4.452933781779085e-5,0.9205885465768939,2.1869032420589742,0.4749104707840068,-16.53922904986397,0.8635032584484723,1.9137625860948582,1.5469726247051385,19.712983468481546,23.3011130018704,8.721077347724734,0.8936858902613348,26.542821595239985,16.427288623077125,0.2947393240068798,0.8538721074242577,-0.09819847990319094,0.31815205674597474,-2.0272756814667634,21.502341097931446,25.408536433378398,2.009257868039659,-28.800924815676588,0.031874438640814684,16.384518160704054,0.0914475137297679,-0.0001596604199245506,-72.1378727554823,2.777031715519833,0.4619838041774357,-0.1708536851709606,-66.45745374212407,7.120164282208843e-5,6.804914918159078,0.3068219195904028,0.9557397891942744,0.5173982174291847,-58.50073546586774,0.0607815620504334,0.18287227251604243,1.9900686322750425,42.06487735488633,-0.24674645429189015,0.41337303406474385,3.712898838422117,-58.99114706466107,0.05492958402107481,-0.08685626463536117,-0.2419196808044067,0.410879948287462,66.49388205307334,-6.828418662197634,-0.9304450400490086,1.5263629394103595,-20.454200596385906,-0.1435607769668925,-2.921411191985161,-3.2774032877144104e-5,-0.4198713116432966,26.806895806447248,1.6559159373643573,3.2390174887549077,0.48117604900204214,5.781878521575282,8.505118265692074,-8.53767414075843,4.247123626918805,0.3716200902892871,-9.071557478566382,1.506110549653558,-0.7237442436752481
427,0.06526351302077314,-1.8186411150256316e-5,-2.6137426208525296,0.05297178366275498,7.527226541809277,-1.622314846049227e-5,0.9207212462809653,2.1870384556223454,-18.118653163392498,-16.53898485796571,0.8631865762300366,1.9138982646860738,1.5470869174207817,19.71324951804399,23.30061872067923,-14.006648243150785,0.8938269576655428,26.54299569404497,16.427445659566914,0.2948606705589464,0.8534895411692148,-0.09825361130906497,0.31812541115225973,-2.0272099532228633,21.502148193250576,25.407780314323,2.0086484879767923,-28.801318516700835,0.03211443246992135,18.575152617606946,0.09111191441409149,-0.00011283408346377856,-72.13821713840868,2.776690369010472,0.4616390882064061,-0.17131254260311785,-66.45782534724228,-0.00022114982000233114,6.804607363800545,0.30649482293204455,0.9552999018588496,0.5170662401499688,-58.50107726246857,0.060458347932028846,0.182398454436022,1.989555114077028,42.064479521152485,-0.24680014875610767,0.41312226864548457,3.712924485866355,-58.99111894811686,0.05495659990022854,-0.08682604943299425,-0.241886444424598,0.4109218083839293,66.49390859623148,-6.828391802755327,-0.9304128607641532,1.5263941125971112,-20.454173286846906,-0.14353347638117703,-2.9213866407021616,-1.4121418012048772e-5,-0.4199212638897873,26.806395932971707,1.6562497340792321,3.2393194552257176,0.4814497547174618,5.782328868849351,8.505446763513378,-8.537434519570867,4.247384782298925,0.3717770816246038,-9.071617215864348,1.5064114484443893,-0.7235561018418716
428,0.06574322642204987,7.544107560958249e-5,-6.63522250904261,0.05332859175299205,7.527678039162121,-2.465419469135574e-5,0.9208421617673742,2.1871524924194934,-36.712191766728765,-16.53907463578506,0.8635464417658276,1.9139928894870593,1.547231899200333,19.71312735661444,23.30118344188865,-36.73440602920996,0.8939587650653592,26.543167868803472,16.427373455333786,0.2949854597814539,0.853872665926687,-0.09820164223400285,0.318018750918713,-2.0270738704210376,21.502272302461844,25.40852614939175,2.0092394173473767,-28.800650117846512,0.032005520326392416,20.766552693293292,0.0914761594454871,-7.79971892635212e-5,-72.13782321762099,2.7770609933116717,0.4620012653104679,-0.17082027628065638,-66.45742409627934,0.00010492443435137816,6.804942603025857,0.30686315091447114,0.9557499296181564,0.5174192284547815,-58.500689379847444,0.060826995211273334,0.1828847418355488,1.9901031661888855,42.064926622682925,-0.2467375070644413,0.41324891401728425,3.712920808470719,-58.991123550076054,0.054953637092237294,-0.08682890557597743,-0.24189010430308588,0.4109177464267059,66.49390569615008,-6.82839700098508,-0.9304174592028959,1.5263893277433986,-20.454176466462084,-0.1435363285974952,-2.9213899967525365,-1.6839773608130293e-5,-0.4197887335506699,26.80696124851666,1.656436340185045,3.2391971521314358,0.48167388135787487,5.782131613831458,8.5057456494746,-8.53730293157738,4.247545982895557,0.3719154314364447,-9.071473857719708,1.506279801702988,-0.7233810068859138
429,0.0655980995702331,1.7448887109803354e-5,-6.6353357858808115,0.05321495028774524,7.527559797470332,-1.5260267137099672e-5,0.9207430484274868,2.187055181218773,-36.712349420191906,-16.539094748102023,0.8634391693536848,1.9139528730535713,1.5471011332092672,19.71314291848918,23.301013913764077,-36.73448727349927,0.8938430493575519,26.543024125249143,16.427388790762674,0.2948837253820575,0.8537756071591912,-0.09818408119725036,0.3181213789985663,-2.027175959291802,21.50227922422186,25.408335382845802,2.0090889395966403,-28.800748060301224,0.032021137238503375,18.57546146349247,0.09137086862866296,-7.186001604765277e-5,-72.13794480304166,2.7769539002532673,0.4618997703808941,-0.1709623466108695,-66.457538385141,1.1055066498546085e-6,6.804835837235174,0.3067519865940866,0.9556267480575145,0.5173176685789781,-58.50081556614314,0.060714024972591804,0.18273394631860476,1.9899462555550809,42.06478432459925,-0.24672605489310032,0.4132662267280159,3.7129375594716287,-58.99111027506864,0.05496927514735271,-0.08681500520655279,-0.2418749278021142,0.41093765049281167,66.49391845238145,-6.828380701740888,-0.9303998264239784,1.5264087526516497,-20.454163129836854,-0.14352134200341474,-2.9213735972323756,-1.561750604417607e-5,-0.4198822529468891,26.806793238689412,1.656300899885839,3.239225063399875,0.48153025993964466,5.782165712520944,8.50556518700542,-8.537399270356667,4.247433931269637,0.37182743688864833,-9.071572427453162,1.5063086122623601,-0.7235037476666346
430,0.06554624795485246,-3.0443319094861435e-5,-6.635365502064135,0.05317592632333234,7.5274983091489736,-3.5862017908056985e-5,0.9207033161040408,2.1870186299013414,-36.7123658000517,-16.539113760055855,0.8633959954599432,1.9138688687180254,1.5470724175605655,19.71310509184284,23.300955613482007,-36.734522529730164,0.8938303406312269,26.542973629926223,16.427348703166057,0.29484150572248263,0.8537305543438874,-0.09822844187895441,0.31805773072612825,-2.0272087565751225,21.502216411330718,25.408252741847445,2.009022096162346,-28.80078399775845,0.03197956279999058,16.38432081179719,0.09132809421715046,-9.760853187507166e-5,-72.13798806095488,2.776910283622298,0.4618550217323795,-0.17101165106265215,-66.45758572432129,-3.348509096631324e-5,6.804800291958386,0.3067094402412544,0.9555737231638969,0.5172771870642185,-58.50085328075243,0.060672238486883766,0.18269108161030195,1.9898845189285428,42.06473947241392,-0.24677607936312787,0.41322482292607154,3.7128972923942904,-58.99114125716691,0.054933343305217666,-0.08684502974329503,-0.24191174619318737,0.41089142419944175,66.49388750925569,-6.82841873252834,-0.9304430542040347,1.526361690945986,-20.454194555807295,-0.14355375190939326,-2.9214125851204416,-2.2917241898694337e-5,-0.41992590902024657,26.806728544723025,1.65623685007789,3.2391534436735143,0.4814680713203729,5.78208668373175,8.505483162264301,-8.537445329333696,4.2473769039747085,0.37179058354984734,-9.07162298589394,1.506243423115869,-0.7235736228299402
431,0.06558196986491982,-9.133576653819133e-6,-6.635347028181049,0.05320325563539488,7.527540996434041,-2.0330881738326277e-5,0.920731402881717,2.187048461110983,-36.71233558372969,-16.5390915660256,0.8634264018046849,1.9139109848346987,1.5471009155311068,19.71313266327091,23.3009984235682,-36.73449286021155,0.8938428470254378,26.543008150761068,16.427375805150078,0.2948745651473345,0.8537609101474694,-0.09819893850172828,0.31810234615718747,-2.027172049665851,21.502247266888872,25.40830730687332,2.0090660570325904,-28.800749778689664,0.03200806215711581,16.38432408847076,0.09135643079367958,-8.272184776919145e-5,-72.13795737695683,2.776939153186075,0.4618849447149103,-0.17097895713218442,-66.45755518173424,-1.1163698597631147e-5,6.804824748598256,0.30674029100398437,0.9556060765879565,0.5173062812267221,-58.50082503355618,0.06070241102359444,0.1827119669384714,1.989924517458255,42.06477116871295,-0.24674249653219238,0.4132376858559988,3.712925772608193,-58.991122171281745,0.054959437072609085,-0.08682004505446139,-0.2418837046259864,0.41092988514562667,66.49390652121802,-6.828390156031381,-0.930413099479244,1.5263948905451517,-20.454174620366523,-0.14352810095621224,-2.9213844150924495,-1.5459262557158092e-5,-0.41989587548595536,26.806775607267934,1.6562778215902147,3.239205268345854,0.481510886201542,5.782143405189108,8.50553580725112,-8.537415622456749,4.2474171666257705,0.3718187756964065,-9.071587237908291,1.50628849121689,-0.7235346550739881
432,0.06560081352758895,6.490741678715243e-6,-6.635323772546544,0.05321677632183562,7.527565728680808,-1.65263159107239e-5,0.9207449799461295,2.1870616974626427,-36.71231829642674,-16.539077187054925,0.8634411618103675,1.9139198323337412,1.5471178752310561,19.713145377139757,23.301024121444243,-36.73448330105351,0.8938601078853612,26.54302794468722,16.42739731193306,0.29488698526319207,0.8537737922798568,-0.0981869578680202,0.31811947682868563,-2.0271819912594147,21.5022809786903,25.408330859033928,2.0090855857761305,-28.800740895781445,0.032018714840526256,16.384363707905223,0.09137604080529309,-7.970077107365419e-5,-72.13794292994541,2.7769587460062883,0.46190699024261805,-0.1709674411149239,-66.45753306305532,1.020046395395764e-5,6.804847764101958,0.30675501946348893,0.9556489518000143,0.5173206495875288,-58.50079932149303,0.06071704018354451,0.18275218393350348,1.9899535548685152,42.06480226452542,-0.24672886471958264,0.4132820765296503,3.713046993612791,-58.99100787221025,0.05508105669343002,-0.08671754097055549,-0.24187411559615263,0.41094318596666435,66.49401748204107,-6.828271767083045,-0.93039845735835,1.5265366968030982,-20.454062234016607,-0.143427426804453,-2.921263592198606,-1.7339095465199227e-5,-0.41988493401273286,26.806797207962457,1.6562941659340293,3.2392306617247173,0.4815278923048327,5.782170343341619,8.505555495556731,-8.53740332984003,4.247433852322293,0.3718288310254904,-9.071574829135763,1.5063117945094024,-0.7235144447189498
433,0.042911118769068175,0.00020175381123027164,-6.553514385022224,0.05349271511458024,7.257048180840914,8.76012605687299e-6,0.7945897914932933,2.3313642985695897,-36.747661102527665,-16.539030928216427,1.1559150076310953,1.7824836346213107,1.3255804545032812,19.14829807672358,23.190627633576426,-36.407325589742264,0.7856582406968051,26.40496102580739,15.94883835118399,0.20886702793205306,0.5609944858075607,-0.08960354973088133,1.3189043972516856e-6,-0.1978034448668739,21.718212475888926,25.473109810012655,2.049064167834067,-28.154861051449018,0.13114092003251362,18.07014789475147,0.24004538812286444,-8.800711754472124e-5,-72.13765415822188,2.8818340616370404,0.37810298776794593,-0.10384605632348265,-66.34112836123515,0.00021924992453208107,6.982453952539162,0.34925840145645326,0.5563310652889865,0.31323667530911514,-58.42154894954484,0.05369011529432552,9.994497779118955e-5,2.292993862312144,43.241299695235874,-0.19996368217412525,0.5389124028130974,4.266223815833971,-58.990949213312675,0.03205025176148718,-0.06225718119274193,-0.2386040565843806,0.45996209999134496,66.77547749904299,-7.169327134979714,-1.2249795387267977,1.7685993473189017,-20.710768056899468,-0.3389528726607833,-2.669747335732145,1.3386766391856875e-6,-0.5517980802125102,27.428178395599154,1.7356089079944064,3.8722631604852116,0.4209838809323218,5.249245760702007,8.121542208674988,-8.227320247356271,4.691486063781519,0.04100322659104538,-8.428921455968617,1.614895050585188,-0.1801094057091658
434,0.042392089145568856,-0.00018322663401125917,-6.554009951804562,0.05306876171334228,7.256283618388041,8.400657566478252e-6,0.7947747299856263,2.331295113798016,-36.74779846505535,-16.53898133467349,1.1554896415987714,1.7824496739355455,1.325459863907243,19.148357945539416,23.190589718457687,-36.407409205457334,0.7858709818387771,26.404843571067282,15.948740233323464,0.20841531487513157,0.5609711594489815,-0.08963492864733573,-6.812211143539205e-7,-0.19770879226211838,21.718415990452907,25.473086654717427,2.049041497101168,-28.154885389111968,0.1311433019294788,18.07014550379946,0.24017004181676893,-8.4666236083797e-5,-72.1380997733712,2.881957244509732,0.37822004359868233,-0.10382143028364695,-66.34156912581001,-5.524804095408673e-5,6.982339040413969,0.3487580355594979,0.5564770885830381,0.31286452270532705,-58.421695251732416,0.05328400472855251,9.880498481172639e-5,2.2931783970413817,43.24117010963236,-0.19984338005102456,0.5388386122235594,4.2661335682253725,-58.99117434899771,0.03198787768659078,-0.06232400867742024,-0.2387088076643645,0.4602911008518618,66.77542836513676,-7.169448361739628,-1.2249950158233824,1.7685646776257973,-20.710881004258383,-0.33905169224808923,-2.6698727483056883,7.550257738963716e-5,-0.5516601780893616,27.4282675417151,1.735794126186397,3.872362189167395,0.42118691341428266,5.249204524592887,8.121774469790736,-8.227612295376925,4.691671162342937,0.0411436928198777,-8.429066508020574,1.6149900037884153,-0.18055083117045284
435,0.042528772389806416,7.496470056140279e-5,-6.5536709884063455,0.05319929232000225,7.256818419144669,2.545683377655646e-5,0.7945287705963877,2.331182745524921,-36.74780957545147,-16.539236823654193,1.1556246505519525,1.7825485612503584,1.325442729561487,19.148084982682633,23.190750802721436,-36.40749792936012,0.7855956772714046,26.404809112676425,15.94871158855895,0.20872667956671453,0.5611263971872412,-0.08951714251352216,-8.486148628270105e-7,-0.19782062524616031,21.718005119247092,25.47335415055438,2.049261151905998,-28.154710803710895,0.13128630926525758,18.070378194723457,0.2400351351867386,-9.494774972402305e-5,-72.137968857542,2.8818283295984832,0.3780048752515398,-0.10381445602194939,-66.34142468193738,-2.320910095664002e-5,6.982518408890228,0.34903469821156247,0.5563219533794027,0.3129776770111055,-58.4216914511091,0.05338225420203302,0.0002609921126734021,2.292979029591984,43.241173627982946,-0.20008949143320207,0.5390318354407677,4.266107309525419,-58.991118659842094,0.03194782865381952,-0.062346111383266074,-0.2386548276301086,0.4601174611019556,66.77539262202762,-7.169446027441892,-1.2249803737735716,1.7684840963125095,-20.710881198383795,-0.3390647135495531,-2.6698700547425243,6.760891249305229e-6,-0.5517584511782219,27.42829201147897,1.7356071873735164,3.8721868349082627,0.4210017105166193,5.249399148418231,8.121547743764575,-8.227540428756672,4.691511848474483,0.041032434820055315,-8.429059324799992,1.614822570955729,-0.18040354110226836
436,0.04254653426938573,-8.726019723732763e-6,-6.553783806708426,0.053202134688910115,7.25665203934701,-1.4341076472107039e-5,0.7945828870022906,2.3312323090176608,-36.74780683032525,-16.53897800694375,1.1556321251216757,1.7824496737585862,1.3254453518711165,19.1483597777951,23.19059403876459,-36.40745878466194,0.7856531559314378,26.404814921187572,15.948719253078698,0.20862038972023608,0.5609640364128508,-0.0896362369263198,-6.176007884906368e-7,-0.19780475143407378,21.71841599817107,25.473110456732076,2.0490162475473834,-28.154896383859032,0.13112625226858524,18.070086979686845,0.24001580873358247,-8.240610985598155e-5,-72.13795779604304,2.8817975229229202,0.37816058181284357,-0.10382099298075387,-66.34145508467341,-3.6039798507650055e-5,6.982398195323392,0.3489717970416234,0.5562956932846558,0.31296242644720573,-58.42168787490197,0.05340507046754841,0.00011442348761510433,2.29294770985819,43.24115390933058,-0.1998528772872916,0.5388745747338429,4.266118289245187,-58.99112131324231,0.03195290747271998,-0.062346189584282556,-0.23865990754103913,0.46011470145003563,66.77539903374262,-7.169448424820624,-1.224984221972088,1.7685064378410218,-20.710884910290478,-0.3390644399767038,-2.669871594618396,3.095446825473482e-6,-0.5517692270866299,27.428185445653153,1.7355964468178782,3.872463595134899,0.42100990562307306,5.24921387975892,8.121526282929716,-8.227542091174202,4.6915060458493745,0.04102575133002997,-8.429063992057959,1.6150810303580938,-0.1804215018677099
437,0.042561431005097905,2.8460624356286407e-6,-6.553766143264239,0.05321329529603037,7.256669117537689,-7.872090634952473e-6,0.7945973212523496,2.3312456123788294,-36.7477909146879,-16.539079534931798,1.1556446785358223,1.7824602339734559,1.3254600609173806,19.148250701600748,23.190613855602535,-36.40744415186434,0.7856724955864708,26.404829044699955,15.948728839569826,0.20863523708079276,0.5610315072571245,-0.08959359769037653,-4.5257260142811525e-6,-0.19778869620641823,21.718226895763305,25.473168782220423,2.049124945101714,-28.15483461093835,0.13119172740216667,18.07022791425538,0.24006898587286735,-8.637160860975733e-5,-72.13794040555484,2.881858416278972,0.3781228195696025,-0.1038012177662923,-66.34137321921801,-1.1990359440340582e-5,6.982406697499478,0.3489818287426346,0.5563636791138852,0.31300903450748124,-58.42166811858555,0.05341846025332048,0.0001055189846381183,2.2930434454222337,43.24117848237861,-0.1999433693074416,0.5388916840308008,4.266127875160278,-58.991105850094904,0.03196686340064807,-0.06233242417871613,-0.2386457514596652,0.4601330398702179,66.77540897432132,-7.169434417289366,-1.2249700031942956,1.7685199981711979,-20.71087152667148,-0.33905502346817523,-2.669857979123172,1.2598601016221007e-5,-0.5517519865344278,27.428198215861908,1.7356387580463808,3.8722889213354694,0.4210262654342874,5.249230043189752,8.121585216830436,-8.227525231236203,4.691528195584945,0.04104063361903756,-8.429047974069878,1.614914156390667,-0.18038978298064628
438,0.042516446522047224,-3.20548202480714e-5,-6.553806348181541,0.05317664833589503,7.256613305305867,-3.8599053028981326e-5,0.7945514803144359,2.331200903394573,-36.74782852925945,-16.539126294381266,1.1556040420768041,1.782410215595135,1.3254223052102219,19.148201518666284,23.190551564187032,-36.407483979012504,0.7856229972381589,26.404780068782795,15.948693458151018,0.20859791634797906,0.5609420042761486,-0.08964677538275448,2.3353184751014446e-6,-0.19782964483501955,21.718167247224518,25.473007433075153,2.049001364924686,-28.154900117594266,0.1311013133773282,18.07009604033987,0.24001331504253054,-9.190299440090303e-5,-72.13798140924355,2.8818013429520017,0.3780679286145867,-0.10384926028801805,-56.3612419856411,-2.3748751570805676e-5,6.982371552633548,0.34894106678956677,0.5562926181256211,0.3129598612721924,-45.37235013692051,0.053378969936981074,0.00010744342468151536,2.292950557497063,43.24113959795966,-0.19998852552931856,0.5388455178918661,4.266097645123345,-58.99114225013457,0.03193206398989923,-0.06237304240626779,-0.23868423245690404,0.46008977101024723,66.77538691113318,-7.169467220038421,-1.2250057342446679,1.7684836719309698,-20.71089495041344,-0.33907918309398216,-2.6698881135613046,-1.2273972187509352e-5,-0.551799136552282,27.428135447792222,1.7355717988652615,3.872216753214411,0.42096175017263276,5.249155770406416,8.121496081812385,-8.227564384918377,4.691478082212246,0.041001079474601326,-8.42908604489917,1.614853039735889,-0.18044229379645096
439,0.04254518710085224,-1.1292885221555874e-5,-6.553782446001248,0.053201763296257344,7.256646818591936,-2.1062884781494567e-5,0.7945795017864427,2.3312271483650804,-36.74780586041879,-16.539097041867702,1.1556288095730853,1.7824398754884352,1.3254453626422302,19.14823277568868,23.1905897162189,-36.407460674844266,0.7856617522510183,26.4048099936355,15.948715259780544,0.20862039841250188,0.5609819697146052,-0.08962343854339024,-8.301479980060526e-7,-0.19780407277818454,21.718211615720605,25.47310006723076,2.0490575489117426,-28.154874023955596,0.13114229337937963,18.07014452680115,0.24003930758794098,-8.951512402400664e-5,-72.13795467887682,2.8818273142048465,0.37809288905881694,-0.1038178919474359,-23.012502631003272,-1.2346038424809551e-5,6.982393550459898,0.3489664336202582,0.5563235605881919,0.3129815035990178,-15.518095483021899,0.05340331597179864,0.00010363062373491632,2.2929892374642113,43.24115486366437,-0.199966507986087,0.5388743324347716,4.266117409183093,-58.9911228839511,0.031955286074198036,-0.0623465531599158,-0.23865960258807659,0.46011882381050173,66.77538530140919,-7.16944459891205,-1.224982572932491,1.7685057417772911,-20.71090021960913,-0.33907737598850746,-2.6698695007456266,3.883979343221526e-6,-0.551699196842036,27.428174566195352,1.735608287204052,3.872258077935935,0.42100175429230585,5.24919957113997,8.12145250421341,-8.227545035414773,4.691506226592642,0.041042297116515185,-8.4290588887904,1.6148900331802063,-0.18041412202909757
440,0.04254525485348738,-1.0719056060646865e-5,-6.553782404518067,0.05320131286478525,7.256646165650378,-2.161613069107712e-5,0.7945881446558227,2.331237379673743,-36.74780660447364,-16.539087603833867,1.1556283490645696,1.782451352384649,1.32544469435452,19.14824332627434,23.19057269331971,-36.407451663034976,0.785647394586001,26.40480917074673,15.948714708106262,0.20861944978639171,0.560980052673032,-0.08965261800529911,-9.374793680930801e-7,-0.19780581212236698,21.718207419326713,25.473095719647763,2.0490544134510387,-28.154870140315346,0.13114009231809468,18.06992359623495,0.2400372964864007,-9.003451881346735e-5,-72.13795662263028,2.881825090084245,0.3780911970389515,-0.10381974216449447,-56.36177289810187,-1.1391062210473128e-5,6.982396287497896,0.3489663769144073,0.5563105247906992,0.31298043379370855,-45.372297643991146,0.05340250914891856,0.00010286131242908704,2.292986527845814,43.2411602394089,-0.19996826840125925,0.5388643345495342,4.266116431708666,-58.99111583249614,0.03195282360221719,-0.06234931015009608,-0.23866117183304042,0.4601174039671021,66.77539046692662,-7.169444281002517,-1.2249838046442516,1.7685044575768245,-20.710878403132494,-0.3390637864419527,-2.669867954704752,3.271158874080019e-6,-0.5518462753193091,27.428174857132117,1.7355585756438574,3.8722554402415335,0.4209154394932643,5.24918760688125,8.121495039163715,-8.227558310661648,4.691495696107387,0.041008837610542616,-8.42902032602035,1.6148907238032912,-0.1802535782576883
441,0.04256530907374784,9.608148772600068e-6,-6.55375405214725,0.053216912230634135,7.25667143919848,-1.2323508628315962e-5,0.7945991445319063,2.3312479422102745,-36.74778952168855,-16.539077473140786,1.1556456175890095,1.7824614113664883,1.325461876675371,19.148253299405145,23.190618233809094,-36.407441707830934,0.7856828645556362,26.404831020151487,15.948731537510978,0.20864146056788824,0.5610001511453875,-0.08958092940536541,-4.596154113300946e-6,-0.1977620128146439,21.71818450569247,25.4730456850482,2.049079482533122,-28.154844653630875,0.13112200922763498,18.07019325694644,0.2400522877961336,-9.458065384594996e-5,-72.13793912162491,2.8818400091371865,0.3781076389168556,-0.10380162648305541,-66.34139305667038,-3.993190150396175e-6,6.982404939262586,0.34898402730525013,0.55635321537909,0.3129947525560963,-58.421643067692685,0.053419518727827894,0.00011123648184847986,2.2930082079978886,43.24117784285347,-0.19995312045783994,0.5389033822380459,4.266128165999992,-58.99110053278459,0.03196520427355457,-0.06233495826761085,-0.23864564563674973,0.460135967166764,66.77540385024058,-7.169432962495483,-1.2249698220526233,1.7685193379570505,-20.710873787164786,-0.3390484042361881,-2.669856511803858,1.2219186494378154e-5,-0.5517571516457991,27.428201464340468,1.735670630196955,3.872288857165753,0.4211132187793208,5.24923900964556,8.121701846208808,-8.22750592283097,4.691534225954369,0.041039839783446976,-8.429085955504542,1.6149163996718674,-0.18056548143072815
442,0.0425171673895631,-3.5958814154457824e-5,-6.553818450270476,0.05317881392886048,7.256613824419003,-3.6747627374490526e-5,0.7945564626456146,2.331204322312186,-36.74783098293209,-16.53912067458793,1.155604359704842,1.782415784226339,1.3254206940430826,19.148207370554545,23.19056105730326,-36.40748268029912,0.7856286040982465,26.404779684437663,15.948691835728422,0.20859124782236324,0.560952839433561,-0.08964737090964926,2.298301109158519e-6,-0.1978588414749118,21.718218823704948,25.473135531390138,2.0489812994272154,-28.154923268972958,0.13115313836223572,18.070300812581916,0.24001317969140962,-9.484655550203336e-5,-72.13798138433913,2.8818011426848744,0.37806903475984155,-0.1038490892116772,-66.34144503988804,-2.3170366790648293e-5,6.982372197992566,0.3489415703731491,0.5562945694868304,0.31295888266594585,-58.421705334973254,0.05337921561439283,0.00011125560505785461,2.292949449432343,43.24113318584345,-0.19999017197924554,0.5388461421286824,4.266098047610034,-58.991147984096514,0.03193314037249093,-0.06237184017723285,-0.2386853662931754,0.46008775268451624,66.77537691880775,-7.1694653221830995,-1.22500580952576,1.7684818067820405,-20.710907329903158,-0.339093539820886,-2.669888764409798,-1.2045647997145333e-5,-0.5517978707283244,27.428137604341792,1.7355769532815455,3.8722198374373296,0.42095977649386174,5.249174097807996,8.121507381239335,-8.227562823813319,4.69148323208866,0.04100238009595323,-8.429095675496423,1.614854671191131,-0.1804458687624356
443,0.042546873929281026,-9.243446854806012e-6,-6.553782297507608,0.053203414491339834,7.256648686438874,-1.9052675812466515e-5,0.7945843564139032,2.3312323936258417,-36.74780707453965,-16.539091794941214,1.1556299558219605,1.7824471665135324,1.3254456210395575,19.148237854853633,23.19059298597078,-36.40745799095884,0.785657299820313,26.404813693492407,15.948716218109928,0.2086216178829876,0.5609836791270968,-0.08962286933045652,-8.058545080178283e-7,-0.19780486987488166,21.718211243283655,25.473106695036183,2.0490898106431086,-28.15487291451637,0.1311456012150788,18.07014806702312,0.2400378596452797,-9.029298404347069e-5,-72.13795843839077,2.8818265170924704,0.3780924304153663,-0.10381730904003003,-66.34141819327965,-9.586767518507313e-6,6.982395269123686,0.3489685917984078,0.5563231939952142,0.3129822283039455,-58.42167735253164,0.053403964948608114,0.0001087923671675027,2.292987443406974,43.24116193528996,-0.1999638834948773,0.5388753697597845,4.2661172132014205,-58.99111958008381,0.03195376006152299,-0.0623479840814437,-0.2386598061165824,0.4601193345667084,66.77539582836306,-7.169445478311674,-1.2249827491611724,1.768505579430309,-20.710883575663036,-0.33906681263561994,-2.6698686221260712,3.8855851457956624e-6,-0.5517701396066875,27.428178402633545,1.735606279270636,3.8722616284578364,0.42100532031770604,5.249212561254302,8.121545612243875,-8.227541178289911,4.691508535881097,0.04102746938085036,-8.429063730571913,1.6148943302570349,-0.18041660896761708
444,0.04254240229155835,-1.1812826981031223e-5,-6.5537824214779565,0.05323052056726824,7.256645321706815,-1.637562158026166e-5,0.7945796531532497,2.3312299073275424,-36.74780970544257,-16.538942166055286,1.1556264400452068,1.7824412640365126,1.3254414353055153,19.148397064054606,23.190586647817174,-36.40745627021269,0.7856524095550749,26.404802318704952,15.948713986593303,0.20861625859202174,0.5609841289743295,-0.08962112363952206,-8.630416518921489e-7,-0.19780963836153695,21.718430017818488,25.473103005317892,2.0490466404352214,-28.154868713098796,0.13114370423834096,18.070138378124863,0.24003609101392034,-8.711417471589096e-5,-72.13795892214489,2.881819674237335,0.3781854674038556,-0.1038248342801353,-66.34142264143145,-1.0526101674513278e-5,6.982392295238316,0.3489641389532265,0.55631689098531,0.3129775220733214,-58.421684967118715,0.053400494199937205,0.00011212636359894646,2.292984001921628,43.24115809588184,-0.1998353831097939,0.5388675676659118,4.26611332151652,-58.99112435368662,0.031950886555461425,-0.06235349503762304,-0.2386620543734914,0.46011152910127545,66.77539111314523,-7.169447981362855,-1.22498602740728,1.768500534927723,-20.710887585190754,-0.33906869031357895,-2.669871973078685,-1.0911299543493042e-7,-0.5517728911334687,27.42817238570055,1.7355954057791043,3.872479341776956,0.4210022758641438,5.249304293518844,8.121535495890447,-8.227548690666861,4.691501307935222,0.04102452170732003,-8.42906450438446,1.6150894054329203,-0.18043542180025557
