Resource,Zone,StartCap,RetCap,NewCap,EndCap
CCGT-H2_33.0,33.0,0,2.705692085094685e-8,0.00047653640706592747,0.0004765093501450765
OCGT-H2_33.0,33.0,0,3.200189618555474e-8,0.00014555726370556977,0.0001455252618093842
CCGT-H2_34.0,34.0,0,2.7015750053035765e-8,0.00014712718118199775,0.00014710016543194472
OCGT-H2_34.0,34.0,0,3.179170683956857e-8,0.00011960283785187087,0.0001195710461450313
CCGT-H2_35.0,35.0,0,2.7001858693314705e-8,0.000104115123156214,0.00010408812129752069
OCGT-H2_35.0,35.0,0,3.175066723678833e-8,0.0001172138127799623,0.00011718206211272552
CCGT-H2_36.0,36.0,0,2.7015425158786484e-8,0.000146783533738862,0.0001467565183137032
OCGT-H2_36.0,36.0,0,3.1782724389199336e-8,0.00012176840207443405,0.00012173661935004486
CCGT-H2_37.0,37.0,0,2.706032828146097e-8,0.0004403909715968746,0.0004403639112685931
OCGT-H2_37.0,37.0,0,3.1970842785279836e-8,0.0001578169166334253,0.00015778494579064
CCGT-H2_38.0,38.0,0,2.702037488263575e-8,0.00016781350636158225,0.00016778648598669962
OCGT-H2_38.0,38.0,0,3.182173882039575e-8,0.00012074870383242827,0.00012071688209360787
CCGT-H2_39.0,39.0,0,2.700241658464521e-8,0.00011375465263646468,0.00011372765021988003
OCGT-H2_39.0,39.0,0,3.1744595674727564e-8,0.000116466973876402,0.00011643522928072728
CCGT-H2_40.0,40.0,0,2.701184290709367e-8,0.00015031458069297317,0.00015028756885006607
OCGT-H2_40.0,40.0,0,3.177036985947246e-8,0.00011850766286364609,0.00011847589249378662
CCGT-H2_41.0,41.0,0,2.7013485373920204e-8,9.720792721731408e-5,9.718091373194017e-5
OCGT-H2_41.0,41.0,0,3.177525904139439e-8,0.00011461055331957388,0.00011457877806053248
CCGT-H2_42.0,42.0,0,2.7041713464092078e-8,0.00021868662050316098,0.0002186595787896969
OCGT-H2_42.0,42.0,0,3.189218097648668e-8,0.00012751499787635006,0.00012748310569537358
CCGT-H2_43.0,43.0,0,2.7052363806513088e-8,0.0008377151564839061,0.0008376881041200995
OCGT-H2_43.0,43.0,0,3.2007736524632196e-8,0.00016091238117888577,0.00016088037344236115
CCGT-H2_44.0,44.0,0,2.702370677231641e-8,0.00017859961219259912,0.0001785725884858268
OCGT-H2_44.0,44.0,0,3.188514666618721e-8,0.00012146702910659148,0.0001214351439599253
CCGT-H2_45.0,45.0,0,2.7007175636027608e-8,9.601517425495843e-5,9.59881670793224e-5
OCGT-H2_45.0,45.0,0,3.1760072180131586e-8,0.00011358848142369131,0.00011355672135151118
CCGT-H2_46.0,46.0,0,2.700391044774804e-8,0.0001056541716023349,0.00010562716769188715
OCGT-H2_46.0,46.0,0,3.1751548963654766e-8,0.0001239252257355866,0.00012389347418662294
CCGT-H2_47.0,47.0,0,2.7020160830923235e-8,0.00030467726443185255,0.0003046502442710216
OCGT-H2_47.0,47.0,0,3.185499962740548e-8,0.00013313658208091665,0.00013310472708128924
CCGT-H2_48.0,48.0,0,2.699724500250052e-8,0.00011135764919266245,0.00011133065194765995
OCGT-H2_48.0,48.0,0,3.176205461452599e-8,0.00012514947746449954,0.000125117715409885
CCGT-H2_49.0,49.0,0,2.7012215822506476e-8,9.50543614119865e-5,9.502734919616399e-5
OCGT-H2_49.0,49.0,0,3.1834953088084374e-8,0.00011092048579700903,0.00011088865084392094
CCGT-H2_50.0,50.0,0,2.7010491791627684e-8,0.0009391254170993019,0.0009390984066075102
OCGT-H2_50.0,50.0,0,3.1781945739777075e-8,0.0001597588724786454,0.00015972709053290563
CCGT-H2_51.0,51.0,0,2.706020437451767e-8,0.002597183523002982,0.0025971564627986074
OCGT-H2_51.0,51.0,0,3.201269642336368e-8,0.00018240847446976944,0.00018237646177334609
CCGT-H2_52.0,52.0,0,2.702178510322689e-8,0.0005887191553417418,0.0005886921335566385
OCGT-H2_52.0,52.0,0,3.180748428349726e-8,0.0001541856348269157,0.0001541538273426322
CCGT-H2_53.0,53.0,0,2.7021632074602805e-8,0.00018699772698102437,0.00018697070534894977
OCGT-H2_53.0,53.0,0,3.191185594627837e-8,0.00010954557858615724,0.00010951366673021096
CCGT-H2_54.0,54.0,0,2.70319495382477e-8,0.0002724377510324409,0.00027241071908290265
OCGT-H2_54.0,54.0,0,3.190518282758377e-8,0.0001234844948886821,0.0001234525897058545
CCGT-H2_55.0,55.0,0,2.701354946596245e-8,0.00022843426055318074,0.0002284072470037148
OCGT-H2_55.0,55.0,0,3.1890039810425334e-8,0.000117668683762734,0.00011763679372292358
CCGT-H2_56.0,56.0,0,2.7024178336815764e-8,0.00037897502461151013,0.0003789480004331733
OCGT-H2_56.0,56.0,0,3.191157756575956e-8,0.0001295396756043984,0.00012950776402683264
CCGT-H2_57.0,57.0,0,2.7060564093778915e-8,149.24288025113484,149.24288022407427
OCGT-H2_57.0,57.0,0,3.2000564307140417e-8,0.00019004630172331352,0.00019001430115900638
CCGT-H2_58.0,58.0,0,2.7033324358448695e-8,0.00045644421575798447,0.000456417182433626
OCGT-H2_58.0,58.0,0,3.191637773584464e-8,0.00014346084424941217,0.00014342892787167633
CCGT-H2_59.0,59.0,0,2.701656566345678e-8,0.000241723285508047,0.00024169626894238354
OCGT-H2_59.0,59.0,0,3.1900086458797224e-8,0.00011799398405939149,0.00011796208397293269
CCGT-H2_60.0,60.0,0,2.7032176533524633e-8,0.0005376685826160154,0.0005376415504394818
OCGT-H2_60.0,60.0,0,3.1927995815380115e-8,0.00014217580074026123,0.00014214387274444584
CCGT-H2_61.0,61.0,0,2.7019375785458187e-8,0.0003584629166224051,0.0003584358972466196
OCGT-H2_61.0,61.0,0,3.190077897596589e-8,0.00013655950400309123,0.00013652760322411527
CCGT-H2_62.0,62.0,0,2.705785983063615e-8,22.66260072732081,22.662600700262953
OCGT-H2_62.0,62.0,0,3.201569503115941e-8,0.00019017690931389893,0.0001901448936188678
CCGT-H2_63.0,63.0,0,2.7023768908832312e-8,0.00029723300543640886,0.00029720598166750004
OCGT-H2_63.0,63.0,0,3.187434568790005e-8,0.0001266976406791199,0.000126665766333432
CCGT-H2_64.0,64.0,0,2.7019684875147534e-8,0.00010660720713629556,0.0001065801874514204
OCGT-H2_64.0,64.0,0,3.1972133356167755e-8,9.032155447088768e-5,9.028958233753151e-5
CCGT-H2_65.0,65.0,0,2.699527647979961e-8,0.0008466624715859884,0.0008466354763095086
OCGT-H2_65.0,65.0,0,3.191045848475135e-8,0.0001417124997556413,0.00014168058929715655
CCGT-H2_66.0,66.0,0,2.7004974095364552e-8,0.0003900341655690445,0.00039000716059494917
OCGT-H2_66.0,66.0,0,3.193977233251496e-8,0.00012515561308013278,0.00012512367330780026
CCGT-H2_67.0,67.0,0,2.7014710601491818e-8,0.00025720694925480524,0.00025717993454420375
OCGT-H2_67.0,67.0,0,3.1968181285944956e-8,0.00011306056408711857,0.00011302859590583263
CCGT-H2_68.0,68.0,0,2.701700865409144e-8,0.00010115065799214077,0.00010112364098348668
OCGT-H2_68.0,68.0,0,3.197611485150667e-8,8.547746738970148e-5,8.544549127484998e-5
CCGT-H2_69.0,69.0,0,2.7008508294293586e-8,0.000257004388845509,0.0002569773803372147
OCGT-H2_69.0,69.0,0,3.196471547395279e-8,0.00011301904028676046,0.0001129870755712865
CCGT-H2_70.0,70.0,0,2.7018445260934548e-8,0.00012415036970779442,0.00012412335126253348
OCGT-H2_70.0,70.0,0,3.197655266543152e-8,9.068512367804051e-5,9.065314712537508e-5
CCGT-H2_71.0,71.0,0,2.7008910989306307e-8,2483.6550255048123,2483.6550254778035
OCGT-H2_71.0,71.0,0,3.193475980311307e-8,0.0001500410738448379,0.00015000913908503477
CCGT-H2_72.0,72.0,0,2.702161515569505e-8,9.880462990888124e-5,9.877760829372554e-5
OCGT-H2_72.0,72.0,0,3.197201876018629e-8,8.759781631182613e-5,8.756584429306594e-5
CCGT-H2_73.0,73.0,0,2.7026910701767497e-8,0.00010638391280092098,0.00010635688589021921
OCGT-H2_73.0,73.0,0,3.199620582934165e-8,8.931501903933977e-5,8.928302283351044e-5
CCGT-H2_74.0,74.0,0,2.7026797752672884e-8,0.00012313711954686101,0.00012311009274910834
OCGT-H2_74.0,74.0,0,3.198666767672083e-8,0.00010703392622694328,0.00010700193955926656
CCGT-H2_75.0,75.0,0,2.699673787618948e-8,0.0003996185252968113,0.0003995915285589351
OCGT-H2_75.0,75.0,0,3.190248758259277e-8,0.00013202169172464576,0.00013198978923706315
CCGT-H2_76.0,76.0,0,2.6999546396401153e-8,0.00013616727173920349,0.0001361402721928071
OCGT-H2_76.0,76.0,0,3.180837275771052e-8,0.00010135169149602593,0.00010131988312326821
Total,n/a,0,4.478601350509346e-6,3095.487440584235,3095.487436105634
