Line,Existing_Trans_Capacity,New_Trans_Capacity,Total_Pipes,Fixed_Cost_Pipes
51,0.0,3.8035562e-6,1.8829486e-7,6.8699703
52,0.0,3.95282e-6,1.9568417e-7,6.4453907
53,0.0,9.257273e-6,4.5828082e-7,11.1457
54,0.0,6.4965448e-6,3.2161114e-7,8.568167
55,0.0,0.3981467,0.019710232,370057.7
56,0.0,8.025287e-6,3.9729144e-7,11.102393
57,0.0,8.470471e-6,4.1933023e-7,8.829378
58,0.0,0.59578246,0.029494181,594518.44
59,0.0,0.019975841,0.000988903,19402.932
60,0.0,0.010760464,0.00053269626,7991.2695
61,0.0,1.6001999e-5,7.921781e-7,14.504385
62,0.0,0.020624133,0.0010209966,19377.855
63,0.0,0.34943148,0.017298589,426919.72
64,0.0,1.40782195e-5,6.969415e-7,20.37792
65,0.0,0.5343412,0.026452534,270951.5
66,0.0,9.785525e-6,4.8443195e-7,12.943482
67,0.0,5.9687145e-6,2.9548093e-7,5.316309
68,0.0,35.604893,1.7626184,2.267005e7
69,0.0,1.4750306e-5,7.302132e-7,14.462029
70,0.0,5.621662,0.2783001,3.587226e6
71,0.0,3.8158722,0.18890457,3.0744782e6
72,0.0,2.0074904e-5,9.938071e-7,14.581656
73,0.0,1.0928366e-5,5.410082e-7,11.921299
74,0.0,7.825722e-6,3.8741197e-7,9.691827
75,0.0,1.4904396e-5,7.378414e-7,15.315612
76,0.0,0.083384186,0.00412793,55892.77
77,0.0,5.935396e-5,2.9383148e-6,51.35344
78,0.0,6.7780266,0.33554587,5.2543415e6
79,0.0,1.2505176e-5,6.190681e-7,11.72106
80,0.0,8.56891e-6,4.2420345e-7,8.8052025
81,0.0,3.4168668,0.16915183,2.0935366e6
82,0.0,0.02607682,0.0012909316,26272.025
83,0.0,3.2865853e-5,1.6270225e-6,29.335209
84,0.0,0.4273383,0.021155361,285184.03
85,0.0,1.7568316e-5,8.697186e-7,22.235655
86,0.0,1.2569191e-5,6.222372e-7,14.7558565
87,0.0,9.604425e-6,4.7546658e-7,11.162551
88,0.0,0.14182524,0.007021052,81417.73
89,0.0,9.994215e-6,4.947631e-7,7.8038836
90,0.0,7.240537e-5,3.5844241e-6,34.55952
91,0.0,16.326115,0.8082235,1.4320341e7
92,0.0,1.6900325,0.083664976,754332.4
93,0.0,71.54912,3.5420356,6.382628e7
94,0.0,1.24917005e-5,6.1840103e-7,9.967756
95,0.0,6.96858e-5,3.4497918e-6,46.773495
96,0.0,9.293963e-6,4.6009717e-7,5.1983995
