Resource,Zone,StartCap,RetCap,NewCap,EndCap
OCGT-H2_50.0,50.0,0,4.349477327355409e-8,9.431177550775399e-5,9.426828073448043e-5
CCGT-H2_51.0,51.0,0,3.675778085987811e-8,8.802229858849658e-5,8.79855408076367e-5
OCGT-H2_51.0,51.0,0,4.345476452370397e-8,9.706690837692854e-5,9.702345361240484e-5
CCGT-H2_52.0,52.0,0,3.6754500574621765e-8,8.490203894117809e-5,8.486528444060347e-5
OCGT-H2_52.0,52.0,0,4.3490437394798084e-8,9.486423011174318e-5,9.482073967434839e-5
CCGT-H2_53.0,53.0,0,3.6755604362043184e-8,8.882580456056862e-5,8.878904895620657e-5
OCGT-H2_53.0,53.0,0,4.344973313944772e-8,9.610742043207183e-5,9.606397069893239e-5
CCGT-H2_54.0,54.0,0,3.6761904013700544e-8,8.566194343823414e-5,8.562518153422044e-5
OCGT-H2_54.0,54.0,0,4.3512553770578324e-8,9.434619111201823e-5,9.430267855824764e-5
CCGT-H2_55.0,55.0,0,3.6756453594582444e-8,8.352486528081664e-5,8.348810882722205e-5
OCGT-H2_55.0,55.0,0,4.344776040631494e-8,9.355420006747742e-5,9.35107523070711e-5
CCGT-H2_56.0,56.0,0,3.675785962395386e-8,8.21972604637271e-5,8.216050260410314e-5
OCGT-H2_56.0,56.0,0,4.34566394619277e-8,9.31795304675018e-5,9.313607382803987e-5
CCGT-H2_57.0,57.0,0,3.6757992209454825e-8,8.525121668373576e-5,8.52144586915263e-5
OCGT-H2_57.0,57.0,0,4.345583375124012e-8,9.525363958301604e-5,9.52101837492648e-5
CCGT-H2_58.0,58.0,0,3.6758846189157825e-8,8.938413135054559e-5,8.934737250435643e-5
OCGT-H2_58.0,58.0,0,4.346106143984405e-8,9.814345694054797e-5,9.809999587910813e-5
CCGT-H2_59.0,59.0,0,3.675856909444411e-8,8.691779269632336e-5,8.688103412722891e-5
OCGT-H2_59.0,59.0,0,4.345907724838565e-8,9.638195199873344e-5,9.633849292148505e-5
CCGT-H2_60.0,60.0,0,3.676008982509438e-8,8.717441879882953e-5,8.713765870900445e-5
OCGT-H2_60.0,60.0,0,4.3463869751939343e-8,9.639095338292285e-5,9.634748951317092e-5
CCGT-H2_61.0,61.0,0,3.675806097579087e-8,8.438807394097391e-5,8.435131587999812e-5
OCGT-H2_61.0,61.0,0,4.345523405819044e-8,9.467442534548585e-5,9.463097011142767e-5
CCGT-H2_62.0,62.0,0,3.67598900713995e-8,8.600259431154236e-5,8.596583442147096e-5
OCGT-H2_62.0,62.0,0,4.34623052067465e-8,9.54652482621964e-5,9.542178595698966e-5
CCGT-H2_63.0,63.0,0,3.675460142720152e-8,8.888927704921477e-5,8.885252244778757e-5
OCGT-H2_63.0,63.0,0,4.349856272602542e-8,9.717044036484295e-5,9.712694180211692e-5
CCGT-H2_64.0,64.0,0,3.675484055039838e-8,0.00014763649443905137,0.00014759973959850098
OCGT-H2_64.0,64.0,0,4.345214020933186e-8,0.00012919706534538606,0.00012915361320517673
CCGT-H2_65.0,65.0,0,3.6751979244329433e-8,0.00020840976762470705,0.00020837301564546271
OCGT-H2_65.0,65.0,0,4.344578318011608e-8,0.0002664455395982849,0.00026640209381510483
CCGT-H2_66.0,66.0,0,3.675732928181666e-8,0.00010582716068938629,0.00010579040336010447
OCGT-H2_66.0,66.0,0,4.345426381186251e-8,0.00011469166261521621,0.00011464820835140434
CCGT-H2_67.0,67.0,0,3.6753710313580444e-8,9.77281949028268e-5,9.769144119251321e-5
OCGT-H2_67.0,67.0,0,4.344748120204459e-8,0.00010357655644430979,0.00010353310896310774
CCGT-H2_68.0,68.0,0,3.675517877496122e-8,0.00011892271921592104,0.00011888596403714608
OCGT-H2_68.0,68.0,0,4.3450346046929615e-8,0.00010092719512077828,0.00010088374477473135
CCGT-H2_69.0,69.0,0,3.6755600249129145e-8,0.00010299257265111082,0.0001029558170508617
OCGT-H2_69.0,69.0,0,4.344709517772609e-8,0.0001150480200866313,0.00011500457299145359
CCGT-H2_70.0,70.0,0,3.675635482040827e-8,0.00011268517261308962,0.00011264841625826921
OCGT-H2_70.0,70.0,0,4.345356097020925e-8,0.00011221385717492441,0.00011217040361395421
CCGT-H2_71.0,71.0,0,3.6757591125011385e-8,8.396835627511657e-5,8.393159868399155e-5
OCGT-H2_71.0,71.0,0,4.344684075999191e-8,9.50389269990071e-5,9.499548015824711e-5
CCGT-H2_72.0,72.0,0,3.6754287884026696e-8,0.00016030107085530278,0.00016026431656741876
OCGT-H2_72.0,72.0,0,4.3452672342712045e-8,0.00013143105504600933,0.0001313876023736666
CCGT-H2_73.0,73.0,0,3.6753215369211144e-8,0.00016886987072645707,0.00016883311751108784
OCGT-H2_73.0,73.0,0,4.3449734297966474e-8,0.00013971198480979433,0.00013966853507549635
CCGT-H2_74.0,74.0,0,3.675589611230387e-8,0.00016059550779586157,0.00016055875189974927
OCGT-H2_74.0,74.0,0,4.345759847839759e-8,0.00013727666712468653,0.00013723320952620813
CCGT-H2_75.0,75.0,0,3.6783551618898135e-8,0.00012939133246537895,0.00012935454891376005
OCGT-H2_75.0,75.0,0,4.345755524357543e-8,0.00013281717182083179,0.0001327737142655882
CCGT-H2_76.0,76.0,0,3.67556262519935e-8,0.00011343432099262748,0.00011339756536637549
OCGT-H2_76.0,76.0,0,4.3501916220007955e-8,0.00011778998851458711,0.0001177464865983671
Total,n/a,0,6.090961645658077e-6,0.01660180246966019,0.016595711508014543
