Line,New_Trans_Capacity,Cost_Trans_Capacity,Line_Max_Flow_MW,bus0,bus0_x,bus0_y,bus1,bus1_x,bus1_y
72,1.5139431e-05,1.4243204e-07,1195.257268,FR1 10,3.998921317,49.79126179,FR1 7,2.412112342,48.81161936
73,13754.769,194.34189,3572.600924,FR1 11,-0.147786872,45.53878517,FR1 2,-1.259489523,47.53739283
74,5.662226999999999e-07,9.082664e-09,2775.762746,FR1 11,-0.147786872,45.53878517,FR1 6,1.729674829,43.51121311
75,11646.773,155.01378,2775.762746,FR1 11,-0.147786872,45.53878517,FR1 8,-0.428850811,43.53302298
76,1359.2849,11.801227,2390.514535,FR1 12,2.837637634,45.01155887,FR1 18,3.784670783,43.88377687
77,3916.2838,43.887287,1587.090917,FR1 12,2.837637634,45.01155887,FR1 6,1.729674829,43.51121311
78,15253.36,153.15291,5558.110931,FR1 13,-3.25128578,48.2650637,FR1 2,-1.259489523,47.53739283
79,4033.3914999999997,48.96573,11103.05098,FR1 14,0.590475004,48.90181715,FR1 2,-1.259489523,47.53739283
80,4.4507614e-07,5.9236966e-09,2377.343656,FR1 14,0.590475004,48.90181715,FR1 3,2.424028616,50.53222179
81,16158.062000000002,128.22908,10306.2128,FR1 14,0.590475004,48.90181715,FR1 7,2.412112342,48.81161936
82,6259.191000000001,81.6774,4362.853663,FR1 15,3.785280059,47.87312765,FR1 16,4.896736931,46.04814359
83,2334.2520000000004,26.985893,5159.691842,FR1 15,3.785280059,47.87312765,FR1 4,5.960518626,48.861879
84,4.304845e-05,3.7209654e-07,19822.17287,FR1 15,3.785280059,47.87312765,FR1 7,2.412112342,48.81161936
85,9395.328,154.01976,1195.257268,FR1 16,4.896736931,46.04814359,FR1 17,7.098681163,48.02632462
86,12154.426000000001,184.81459,796.8381785,FR1 16,4.896736931,46.04814359,FR1 18,3.784670783,43.88377687
87,7.656822400000001e-07,1.152618e-08,5551.525491,FR1 16,4.896736931,46.04814359,FR1 9,5.073192987,43.77171846
88,4481.93,33.32539,7138.616409,FR1 17,7.098681163,48.02632462,FR1 4,5.960518626,48.861879
89,12873.563,130.19838,4369.439103,FR1 18,3.784670783,43.88377687,FR1 6,1.729674829,43.51121311
90,5851.6974,36.176254,4369.439103,FR1 18,3.784670783,43.88377687,FR1 9,5.073192987,43.77171846
91,8351.514,94.88127,7537.035498,FR1 3,2.424028616,50.53222179,FR1 7,2.412112342,48.81161936
92,15968.117,92.3137,6348.36367,FR1 5,6.28574034,43.77942318,FR1 9,5.073192987,43.77171846
93,20000.0,231.08405,398.4190892,FR1 5,6.28574034,43.77942318,IT1 5,7.804870669,45.15309588
94,1810.9181999999998,18.716276,3174.181835,FR1 6,1.729674829,43.51121311,FR1 8,-0.428850811,43.53302298
95,1.905025e-06,1.6561549e-08,3859.067542,GB0 0,-1.911525561,52.46122491,GB0 1,-0.47201781,53.45202885
96,15662.437,113.46784,4754.687313,GB0 0,-1.911525561,52.46122491,GB0 4,-2.583252,53.481137
97,9629.376,81.6737,2377.343656,GB0 0,-1.911525561,52.46122491,GB0 6,-3.314649048,51.51069342
98,7.761202e-07,6.256947e-09,7132.030969,GB0 0,-1.911525561,52.46122491,GB0 8,-1.438350688,51.27572538
99,2.2370773999999998e-05,2.480547e-07,1481.723886,GB0 0,-1.911525561,52.46122491,GB0 9,-1.457966915,54.11853474
100,4615.8805,56.166668,4754.687313,GB0 1,-0.47201781,53.45202885,GB0 3,-0.246946057,51.61425295
101,1874.2149,25.281094,4754.687313,GB0 1,-0.47201781,53.45202885,GB0 7,0.657501167,51.52831217
102,10179.212,59.49347,10250.23657,GB0 1,-0.47201781,53.45202885,GB0 9,-1.457966915,54.11853474
103,5114.122,29.797346,4754.687313,GB0 10,-3.893280333,53.07477867,GB0 4,-2.583252,53.481137
104,5672.9975,36.674595,9509.374626,GB0 11,-4.315338333,50.75944683,GB0 6,-3.314649048,51.51069342
105,8185.614,69.92649,1481.723886,GB0 12,-4.583752346,56.63473439,GB0 2,-2.523868924,57.27694489
106,20000.0,132.74768,8165.944969,GB0 12,-4.583752346,56.63473439,GB0 5,-3.699947108,55.75794503
107,6185.645,67.46021,2963.447771,GB0 2,-2.523868924,57.27694489,GB0 5,-3.699947108,55.75794503
108,1.791995e-06,6.728738e-09,19311.80131,GB0 3,-0.246946057,51.61425295,GB0 7,0.657501167,51.52831217
109,20000.0,107.768074,9509.374626,GB0 3,-0.246946057,51.61425295,GB0 8,-1.438350688,51.27572538
110,15070.968,235.51811,2377.343656,GB0 4,-2.583252,53.481137,GB0 5,-3.699947108,55.75794503
111,4.2615064e-07,2.5910407e-09,6684.221084,GB0 4,-2.583252,53.481137,GB0 9,-1.457966915,54.11853474
112,20000.0,275.28275,3859.067542,GB0 5,-3.699947108,55.75794503,GB0 9,-1.457966915,54.11853474
113,13171.778,103.849365,8613.754855,GB0 6,-3.314649048,51.51069342,GB0 8,-1.438350688,51.27572538
114,2.2670406000000002e-05,3.811739e-07,2377.343656,IT1 0,16.31927489,39.05643656,IT1 6,14.45419306,41.166062
115,635.0636499999999,7.0401325,1188.671828,IT1 0,16.31927489,39.05643656,IT1 7,17.06463909,40.63484909
116,332.98751999999996,4.555948,2377.343656,IT1 0,16.31927489,39.05643656,IT1 8,14.36385163,37.66246138
117,11067.576000000001,131.40259,5551.525491,IT1 1,9.23055636,45.29415845,IT1 10,10.77633958,43.87238188
118,20000.0,133.9075,10312.79824,IT1 1,9.23055636,45.29415845,IT1 5,7.804870669,45.15309588
119,983.92266,7.7888374,6348.36367,IT1 1,9.23055636,45.29415845,IT1 9,10.87104938,45.6311042
120,3.6804035e-07,2.940061e-09,3566.015485,IT1 10,10.77633958,43.87238188,IT1 11,12.06354071,44.65601435
121,4274.3583,61.480564,3964.434574,IT1 10,10.77633958,43.87238188,IT1 4,12.355585,42.02585706
122,4.209644e-07,4.892043e-09,1985.510007,IT1 10,10.77633958,43.87238188,IT1 9,10.87104938,45.6311042
123,928.37757,14.254205,1188.671828,IT1 11,12.06354071,44.65601435,IT1 2,13.57610536,42.60439245
124,2.9231860000000003e-06,2.6383534e-08,5949.944581,IT1 11,12.06354071,44.65601435,IT1 3,12.8495571,45.90608157
125,6.69113e-05,5.6891156e-07,2775.762746,IT1 11,12.06354071,44.65601435,IT1 9,10.87104938,45.6311042
126,8.836099e-06,6.2544544e-08,1587.090917,IT1 2,13.57610536,42.60439245,IT1 4,12.355585,42.02585706
127,2940.2096,30.671621,1587.090917,IT1 2,13.57610536,42.60439245,IT1 6,14.45419306,41.166062
128,200.56662,1.8635805,1587.090917,IT1 3,12.8495571,45.90608157,IT1 9,10.87104938,45.6311042
129,2372.4904,28.031847,3566.015485,IT1 4,12.355585,42.02585706,IT1 6,14.45419306,41.166062
130,7882.9346,106.351395,3566.015485,IT1 6,14.45419306,41.166062,IT1 7,17.06463909,40.63484909
131,2171.9577,157.70805,400.0,ES4 0,2.7388916,39.6729018,ES1 1,-0.498247314,40.7899949
132,2.1912244e-05,2.9591893e-06,1000.0,IT1 4,12.355585,42.02585706,IT3 0,8.7459755,39.9681955
