Region,Resource,Zone,Cluster,AnnualSum
FR1 0,FR1 0 nuclear,31,0,9.952206e8
FR1 0,FR1 0 oil,31,0,3.667291e6
FR1 0,FR1 0 onwind,31,0,2.6054002e7
FR1 0,FR1 0 solar,31,0,1.8368588e7
FR1 1,FR1 1 onwind,32,0,1.1427766
FR1 1,FR1 1 ror,32,0,3.9980976e8
FR1 1,FR1 1 solar,32,0,8.780666e6
FR1 10,FR1 10 CCGT,33,0,1.0589658e8
FR1 10,FR1 10 nuclear,33,0,1.6176004e9
FR1 10,FR1 10 onwind,33,0,1.1560815e8
FR1 10,FR1 10 solar,33,0,4.617621e6
FR1 11,FR1 11 nuclear,34,0,3.4602104e9
FR1 11,FR1 11 offwind-ac,34,0,1.4933168
FR1 11,FR1 11 onwind,34,0,6.289477e7
FR1 11,FR1 11 ror,34,0,5.6828825e6
FR1 11,FR1 11 solar,34,0,7.701938e7
FR1 12,FR1 12 onwind,35,0,1.5996186e7
FR1 12,FR1 12 ror,35,0,1.2370553e8
FR1 12,FR1 12 solar,35,0,2.7367988e7
FR1 13,FR1 13 coal,36,0,0.0
FR1 13,FR1 13 nuclear,36,0,1.2766071e9
FR1 13,FR1 13 offwind-ac,36,0,2.9562492
FR1 13,FR1 13 oil,36,0,121.619774
FR1 13,FR1 13 onwind,36,0,2.7360325e9
FR1 13,FR1 13 solar,36,0,7.8456315e6
FR1 14,FR1 14 coal,37,0,1.1009513
FR1 14,FR1 14 nuclear,37,0,2.805158e9
FR1 14,FR1 14 offwind-ac,37,0,2.0812464
FR1 14,FR1 14 offwind-dc,37,0,1.01738176e9
FR1 14,FR1 14 onwind,37,0,4.2437644e7
FR1 14,FR1 14 solar,37,0,1.3343808e7
FR1 15,FR1 15 onwind,38,0,1.0502695e8
FR1 15,FR1 15 solar,38,0,1.1349003e7
FR1 16,FR1 16 nuclear,39,0,1.9966083e9
FR1 16,FR1 16 onwind,39,0,7.7288615e6
FR1 16,FR1 16 ror,39,0,3.0028634e8
FR1 16,FR1 16 solar,39,0,2.1862596e7
FR1 17,FR1 17 nuclear,40,0,3.0286136e9
FR1 17,FR1 17 onwind,40,0,9.583012e6
FR1 17,FR1 17 ror,40,0,3.808488e8
FR1 17,FR1 17 solar,40,0,1.1617632e7
FR1 18,FR1 18 onwind,41,0,4.3440024e7
FR1 18,FR1 18 ror,41,0,4.8614655e6
FR1 18,FR1 18 solar,41,0,8.618034e8
FR1 2,FR1 2 coal,42,0,1.0527785
FR1 2,FR1 2 nuclear,42,0,3.153893e9
FR1 2,FR1 2 offwind-ac,42,0,5.3925147
FR1 2,FR1 2 oil,42,0,6.356533e6
FR1 2,FR1 2 onwind,42,0,9.615521e7
FR1 2,FR1 2 solar,42,0,3.2171674e7
FR1 3,FR1 3 CCGT,43,0,8.243573e7
FR1 3,FR1 3 nuclear,43,0,4.2560827e9
FR1 3,FR1 3 offwind-ac,43,0,2.1441643
FR1 3,FR1 3 offwind-dc,43,0,11.996398
FR1 3,FR1 3 onwind,43,0,1.8234526e8
